Model , GRSpeciesAFull , GRSpeciesBFull , GRASolo , GRBSolo , TypeOfInteraction,Patient
SRR13077856.bin.29.fbc2XSRR13077856.bin.3.fbc2 ,31.704463970314688,16.535090202100072,31.704742824804537,16.59691013000543, Neutralism,Healthy
SRR13077856.bin.24.fbc2XSRR13077856.bin.7.fbc2 ,30.5420975930178,27.166410218951917,31.68050779545446,28.59571955355165, Neutralism,Healthy
SRR13077856.bin.1.fbc2XSRR13077856.bin.14.fbc2 ,17.33094038107116,17.16388862567649,17.330940381071148,17.16388862567648, Neutralism,Healthy
SRR13077856.bin.29.fbc2XSRR13077856.bin.1.fbc2 ,27.493383213268174,17.318412804874207,31.704742824804537,17.330940381071155, Amensalism,Healthy
SRR13077856.bin.25.fbc2XSRR13077856.bin.9.fbc2 ,19.489871096693008,8.489875134100231,24.38864219323411,8.496038553378124, Amensalism,Healthy
SRR13077856.bin.1.fbc2XSRR13077856.bin.9.fbc2 ,17.33094038107115,8.496038553378122,17.330940381071148,8.496038553378122, Neutralism,Healthy
SRR13077856.bin.1.fbc2XSRR13077856.bin.12.fbc2 ,15.880523681440636,16.481168118798,17.330940381071148,16.557958927768034, Neutralism,Healthy
SRR13077856.bin.12.fbc2XSRR13077856.bin.25.fbc2 ,16.49526806777367,14.690865030244764,16.557958927768023,24.388642193234112, Amensalism,Healthy
SRR13077856.bin.29.fbc2XSRR13077856.bin.24.fbc2 ,23.40628450638308,26.110150016635707,31.704742824804537,31.68050779545446, Competition,Healthy
SRR13077856.bin.1.fbc2XSRR13077856.bin.24.fbc2 ,16.4284234968068,26.68781766188731,17.330940381071148,31.68050779545446, Amensalism,Healthy
SRR13077856.bin.2.fbc2XSRR13077856.bin.3.fbc2 ,34.13139765530608,16.596910130005426,34.131397655306095,16.596910130005423, Neutralism,Healthy
SRR13077856.bin.24.fbc2XSRR13077856.bin.3.fbc2 ,31.669190908271684,16.596910130005465,31.68050779545446,16.59691013000542, Neutralism,Healthy
SRR13077856.bin.22.fbc2XSRR13077856.bin.25.fbc2 ,30.28717226154405,20.058720794483257,34.4754190179661,24.388642193234112, Competition,Healthy
SRR13077856.bin.25.fbc2XSRR13077856.bin.3.fbc2 ,24.388172143588733,16.535090202100054,24.38864219323411,16.596910130005423, Neutralism,Healthy
SRR13077856.bin.1.fbc2XSRR13077856.bin.2.fbc2 ,17.33094038107116,34.13139765530611,17.330940381071148,34.13139765530609, Neutralism,Healthy
SRR13077856.bin.12.fbc2XSRR13077856.bin.24.fbc2 ,1.666013194493194,31.582819900038725,16.557958927768023,31.68050779545445, Amensalism,Healthy
SRR13077856.bin.22.fbc2XSRR13077856.bin.2.fbc2 ,32.021865392732735,34.13139765530608,34.4754190179661,34.131397655306095, Neutralism,Healthy
SRR13077856.bin.29.fbc2XSRR13077856.bin.25.fbc2 ,17.0886543237538,24.323462343798404,31.704742824804537,24.388642193234112, Amensalism,Healthy
SRR13077856.bin.7.fbc2XSRR13077856.bin.9.fbc2 ,27.334305608752523,8.181048618872055,28.595719553551643,8.496038553378122, Neutralism,Healthy
SRR13077856.bin.29.fbc2XSRR13077856.bin.9.fbc2 ,25.97009166262411,7.948214420212439,31.704742824804537,8.496038553378122, Amensalism,Healthy
SRR13077856.bin.12.fbc2XSRR13077856.bin.14.fbc2 ,11.845580339831532,16.867796170542384,16.557958927768023,17.16388862567648, Amensalism,Healthy
SRR13077856.bin.24.fbc2XSRR13077856.bin.9.fbc2 ,31.680507795454467,0.0,31.68050779545446,8.496038553378124, Amensalism,Healthy
SRR13077856.bin.22.fbc2XSRR13077856.bin.7.fbc2 ,29.737218637461,26.41117166277886,34.4754190179661,28.59571955355165, Amensalism,Healthy
SRR13077856.bin.24.fbc2XSRR13077856.bin.14.fbc2 ,27.961102069052234,16.867796170542388,31.68050779545446,17.16388862567648, Amensalism,Healthy
SRR13077856.bin.7.fbc2XSRR13077856.bin.14.fbc2 ,28.37832457774717,17.16388862567648,28.595719553551643,17.16388862567648, Neutralism,Healthy
SRR13077856.bin.22.fbc2XSRR13077856.bin.14.fbc2 ,33.35872561172317,16.973817152924024,34.4754190179661,17.16388862567648, Neutralism,Healthy
SRR13077856.bin.9.fbc2XSRR13077856.bin.14.fbc2 ,8.452267331843071,16.902772337784835,8.496038553378122,17.16388862567648, Neutralism,Healthy
SRR13077856.bin.22.fbc2XSRR13077856.bin.3.fbc2 ,32.67039995612263,16.535090202100058,34.4754190179661,16.596910130005437, Neutralism,Healthy
SRR13077856.bin.29.fbc2XSRR13077856.bin.7.fbc2 ,31.5369502204126,18.6923368194166,31.704742824804537,28.59571955355165, Amensalism,Healthy
SRR13077856.bin.29.fbc2XSRR13077856.bin.22.fbc2 ,28.09309510386854,30.872107637262005,31.704742824804537,34.47541901796609, Competition,Healthy
SRR13077857.bin.33.fbc2XSRR13077857.bin.13.fbc2 ,28.234632621956735,16.45890833558286,28.26523388739671,16.458908335582862, Neutralism,Healthy
SRR13077857.bin.13.fbc2XSRR13077857.bin.3.fbc2 ,13.248816974039505,18.38253360948234,16.458908335582848,19.58949186223777, Amensalism,Healthy
SRR13077857.bin.25.fbc2XSRR13077857.bin.36.fbc2 ,16.51768543727699,16.882825056335,16.582053525778516,16.938019383191858, Neutralism,Healthy
SRR13077857.bin.31.fbc2XSRR13077857.bin.5.fbc2 ,22.92975281331914,18.1239812542645,24.602723423072053,24.66968585794716, Amensalism,Healthy
SRR13077857.bin.23.fbc2XSRR13077857.bin.2.fbc2 ,16.77212031713827,0.0,16.772120317138285,8.56644425926298, Amensalism,Healthy
SRR13077857.bin.33.fbc2XSRR13077857.bin.1.fbc2 ,26.989480117411407,10.05868653738134,28.26523388739671,19.949020309268423, Amensalism,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.8.fbc2 ,23.512354960795296,20.320673490303204,34.160426723852126,22.874925562847697, Competition,Healthy
SRR13077857.bin.36.fbc2XSRR13077857.bin.5.fbc2 ,14.62675429026196,17.58722537838311,16.938019383191858,24.66968585794716, Competition,Healthy
SRR13077857.bin.33.fbc2XSRR13077857.bin.23.fbc2 ,26.989480117411446,1.8576007368782423,28.26523388739671,16.772120317138288, Amensalism,Healthy
SRR13077857.bin.23.fbc2XSRR13077857.bin.18.fbc2 ,16.37341920239391,21.54834341813314,16.772120317138285,21.798892105953385, Neutralism,Healthy
SRR13077857.bin.39.fbc2XSRR13077857.bin.30.fbc2 ,25.52086142843443,0.0,25.52086142843444,17.10486390453598, Amensalism,Healthy
SRR13077857.bin.33.fbc2XSRR13077857.bin.19.fbc2 ,27.9911186848122,17.059792525627223,28.26523388739671,17.06562980450809, Neutralism,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.18.fbc2 ,33.77274397677843,21.548343418133133,34.160426723852126,21.798892105953385, Neutralism,Healthy
SRR13077857.bin.39.fbc2XSRR13077857.bin.18.fbc2 ,24.91418822860315,21.548343418133133,25.52086142843444,21.79889210595338, Neutralism,Healthy
SRR13077857.bin.36.fbc2XSRR13077857.bin.13.fbc2 ,16.938019383191858,16.453997707266595,16.938019383191858,16.45890833558285, Neutralism,Healthy
SRR13077857.bin.36.fbc2XSRR13077857.bin.23.fbc2 ,16.936007392495483,0.0773705113823392,16.938019383191858,16.77212031713828, Amensalism,Healthy
SRR13077857.bin.18.fbc2XSRR13077857.bin.19.fbc2 ,21.798892105953385,17.06562980450809,21.79889210595338,17.065629804508088, Neutralism,Healthy
SRR13077857.bin.35.fbc2XSRR13077857.bin.25.fbc2 ,32.2346108385409,1.1376933845061028,32.27126424396116,16.58205352577851, Amensalism,Healthy
SRR13077857.bin.8.fbc2XSRR13077857.bin.5.fbc2 ,22.874925562847697,19.146732494385347,22.8749255628477,24.66968585794716, Amensalism,Healthy
SRR13077857.bin.36.fbc2XSRR13077857.bin.21.fbc2 ,16.651587134264744,16.796192323355726,16.938019383191858,32.890842955796145, Amensalism,Healthy
SRR13077857.bin.8.fbc2XSRR13077857.bin.19.fbc2 ,22.874925562847693,17.06562980450809,22.8749255628477,17.065629804508088, Neutralism,Healthy
SRR13077857.bin.25.fbc2XSRR13077857.bin.30.fbc2 ,16.51768543727699,16.995088783838476,16.582053525778516,17.104863904535943, Neutralism,Healthy
SRR13077857.bin.41.fbc2XSRR13077857.bin.30.fbc2 ,0.0528396732331707,17.066453964585595,16.362079667939458,17.10486390453598, Amensalism,Healthy
SRR13077857.bin.21.fbc2XSRR13077857.bin.13.fbc2 ,32.890573569272576,16.380639676101026,32.890842955796124,16.45890833558286, Neutralism,Healthy
SRR13077857.bin.1.fbc2XSRR13077857.bin.21.fbc2 ,14.1776490043973,26.956425049173045,19.9490203092684,32.890842955796124, Competition,Healthy
SRR13077857.bin.39.fbc2XSRR13077857.bin.23.fbc2 ,25.52086142843444,0.0,25.52086142843444,16.77212031713828, Amensalism,Healthy
SRR13077857.bin.36.fbc2XSRR13077857.bin.3.fbc2 ,11.240351351070334,11.782629137103823,16.938019383191858,19.58949186223777, Competition,Healthy
SRR13077857.bin.33.fbc2XSRR13077857.bin.18.fbc2 ,27.89824297342819,21.70752442247966,28.26523388739671,21.79889210595338, Neutralism,Healthy
SRR13077857.bin.33.fbc2XSRR13077857.bin.36.fbc2 ,26.98211824277624,1.8918621108100688,28.26523388739671,16.938019383191858, Amensalism,Healthy
SRR13077857.bin.1.fbc2XSRR13077857.bin.18.fbc2 ,19.57369981130274,21.644466982705687,19.9490203092684,21.79889210595338, Neutralism,Healthy
SRR13077857.bin.12.fbc2XSRR13077857.bin.25.fbc2 ,17.203765649684982,16.582053525778512,17.203765649684982,16.58205352577851, Neutralism,Healthy
SRR13077857.bin.25.fbc2XSRR13077857.bin.2.fbc2 ,16.582053525778505,8.380284763305353,16.582053525778516,8.566444259262981, Neutralism,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.12.fbc2 ,34.130386393761576,17.20376564968499,34.160426723852126,17.203765649684986, Neutralism,Healthy
SRR13077857.bin.36.fbc2XSRR13077857.bin.19.fbc2 ,16.88582037056631,16.72756000334685,16.938019383191858,17.065629804508095, Neutralism,Healthy
SRR13077857.bin.31.fbc2XSRR13077857.bin.19.fbc2 ,24.37658915467317,17.05979252562722,24.602723423072053,17.065629804508095, Neutralism,Healthy
SRR13077857.bin.35.fbc2XSRR13077857.bin.2.fbc2 ,31.758008916032704,0.5325868711213482,32.27126424396116,8.56644425926298, Amensalism,Healthy
SRR13077857.bin.35.fbc2XSRR13077857.bin.24.fbc2 ,32.24148503448239,1.134245387510226,32.27126424396116,16.438671426575315, Amensalism,Healthy
SRR13077857.bin.1.fbc2XSRR13077857.bin.39.fbc2 ,8.23506034366052,25.52019352141434,19.9490203092684,25.52086142843444, Amensalism,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.13.fbc2 ,34.05842074339057,16.458908335582862,34.160426723852126,16.458908335582862, Neutralism,Healthy
SRR13077857.bin.41.fbc2XSRR13077857.bin.5.fbc2 ,14.086765583829369,17.58722537838311,16.362079667939458,24.66968585794716, Competition,Healthy
SRR13077857.bin.30.fbc2XSRR13077857.bin.19.fbc2 ,16.979478935635385,16.720735455799844,17.104863904535968,17.065629804508095, Neutralism,Healthy
SRR13077857.bin.25.fbc2XSRR13077857.bin.8.fbc2 ,16.582053525778505,22.8749255628477,16.582053525778516,22.874925562847697, Neutralism,Healthy
SRR13077857.bin.35.fbc2XSRR13077857.bin.30.fbc2 ,32.27126424396118,0.0,32.27126424396116,17.104863904535968, Amensalism,Healthy
SRR13077857.bin.33.fbc2XSRR13077857.bin.8.fbc2 ,20.698315843542083,20.320673490303225,28.26523388739671,22.874925562847697, Competition,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.30.fbc2 ,32.68417147475165,1.4981542818782505,34.160426723852126,17.104863904535943, Amensalism,Healthy
SRR13077857.bin.8.fbc2XSRR13077857.bin.18.fbc2 ,22.874925562847693,21.79889210595338,22.8749255628477,21.798892105953385, Neutralism,Healthy
SRR13077857.bin.21.fbc2XSRR13077857.bin.23.fbc2 ,16.796192323355733,16.414381183990066,32.890842955796124,16.772120317138278, Amensalism,Healthy
SRR13077857.bin.33.fbc2XSRR13077857.bin.39.fbc2 ,17.330081578025506,13.56871212883938,28.26523388739671,25.52086142843443, Competition,Healthy
SRR13077857.bin.31.fbc2XSRR13077857.bin.36.fbc2 ,16.23180958925155,13.695894902205104,24.602723423072053,16.938019383191858, Competition,Healthy
SRR13077857.bin.41.fbc2XSRR13077857.bin.39.fbc2 ,0.0,25.52086142843444,16.362079667939458,25.52086142843443, Amensalism,Healthy
SRR13077857.bin.12.fbc2XSRR13077857.bin.8.fbc2 ,17.203765649684986,22.874925562847697,17.203765649684982,22.874925562847697, Neutralism,Healthy
SRR13077857.bin.1.fbc2XSRR13077857.bin.19.fbc2 ,19.63904232050428,17.05979252562722,19.9490203092684,17.06562980450809, Neutralism,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.31.fbc2 ,29.399982828480844,16.207739130603905,34.160426723852126,24.60272342307203, Competition,Healthy
SRR13077857.bin.8.fbc2XSRR13077857.bin.21.fbc2 ,20.490028553899784,26.42632279648756,22.8749255628477,32.890842955796124, Competition,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.25.fbc2 ,33.92258441993632,14.154946791963669,34.160426723852126,16.58205352577851, Amensalism,Healthy
SRR13077857.bin.41.fbc2XSRR13077857.bin.8.fbc2 ,9.945054418217708,20.490028553899787,16.362079667939458,22.874925562847697, Competition,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.19.fbc2 ,34.04974679278429,16.72756000334685,34.160426723852126,17.065629804508088, Neutralism,Healthy
SRR13077857.bin.3.fbc2XSRR13077857.bin.30.fbc2 ,17.325118870721653,3.710019838161524,19.58949186223777,17.10486390453596, Competition,Healthy
SRR13077857.bin.12.fbc2XSRR13077857.bin.21.fbc2 ,17.203765649684986,32.84407151077118,17.203765649684982,32.890842955796145, Neutralism,Healthy
SRR13077857.bin.33.fbc2XSRR13077857.bin.3.fbc2 ,26.43683580823569,6.157357433218421,28.26523388739671,19.58949186223779, Amensalism,Healthy
SRR13077857.bin.35.fbc2XSRR13077857.bin.1.fbc2 ,29.687518239118788,5.924163665529831,32.27126424396116,19.949020309268423, Amensalism,Healthy
SRR13077857.bin.13.fbc2XSRR13077857.bin.5.fbc2 ,16.458908335582866,24.63025894073941,16.45890833558285,24.66968585794716, Neutralism,Healthy
SRR13077857.bin.12.fbc2XSRR13077857.bin.13.fbc2 ,17.20376564968499,16.458908335582855,17.203765649684982,16.45890833558286, Neutralism,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.21.fbc2 ,33.814481071340225,16.79619232335573,34.160426723852126,32.890842955796124, Amensalism,Healthy
SRR13077857.bin.24.fbc2XSRR13077857.bin.13.fbc2 ,16.438671426575304,16.458908335582862,16.438671426575304,16.458908335582866, Neutralism,Healthy
SRR13077857.bin.12.fbc2XSRR13077857.bin.23.fbc2 ,17.20376564968498,16.724419727377235,17.203765649684982,16.77212031713828, Neutralism,Healthy
SRR13077857.bin.5.fbc2XSRR13077857.bin.18.fbc2 ,24.372609852900084,21.70752442247965,24.66968585794716,21.79889210595338, Neutralism,Healthy
SRR13077857.bin.31.fbc2XSRR13077857.bin.3.fbc2 ,18.22874103027864,16.560739251241934,24.602723423072053,19.58949186223777, Competition,Healthy
SRR13077857.bin.21.fbc2XSRR13077857.bin.2.fbc2 ,24.47684062589383,8.566444259262985,32.890842955796124,8.566444259262981, Amensalism,Healthy
SRR13077857.bin.8.fbc2XSRR13077857.bin.3.fbc2 ,20.490028553899776,16.09699099569018,22.8749255628477,19.58949186223777, Competition,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.39.fbc2 ,32.68529555405837,2.230631123920308,34.160426723852126,25.52086142843443, Amensalism,Healthy
SRR13077857.bin.35.fbc2XSRR13077857.bin.5.fbc2 ,30.000226139446045,17.590602917615755,32.27126424396116,24.66968585794716, Amensalism,Healthy
SRR13077857.bin.25.fbc2XSRR13077857.bin.21.fbc2 ,8.095152102426216,32.82478951978901,16.582053525778516,32.89084295579612, Amensalism,Healthy
SRR13077857.bin.33.fbc2XSRR13077857.bin.2.fbc2 ,26.98948011741145,1.8544169118218297,28.26523388739671,8.566444259262978, Amensalism,Healthy
SRR13077857.bin.24.fbc2XSRR13077857.bin.36.fbc2 ,16.438671426575304,16.93801938319186,16.438671426575304,16.93801938319186, Neutralism,Healthy
SRR13077857.bin.8.fbc2XSRR13077857.bin.2.fbc2 ,22.663803429417367,5.910900269013836,22.8749255628477,8.566444259262981, Amensalism,Healthy
SRR13077857.bin.31.fbc2XSRR13077857.bin.12.fbc2 ,24.57939970897948,17.20376564968499,24.602723423072053,17.20376564968499, Neutralism,Healthy
SRR13077857.bin.31.fbc2XSRR13077857.bin.30.fbc2 ,16.231809589251554,13.786966876716878,24.602723423072053,17.104863904535968, Competition,Healthy
SRR13077857.bin.13.fbc2XSRR13077857.bin.30.fbc2 ,11.18523156947782,16.937819874023976,16.45890833558285,17.104863904535968, Amensalism,Healthy
SRR13077857.bin.35.fbc2XSRR13077857.bin.19.fbc2 ,31.826335529894244,17.05979252562723,32.27126424396116,17.065629804508088, Neutralism,Healthy
SRR13077857.bin.31.fbc2XSRR13077857.bin.2.fbc2 ,19.38152195571923,8.559255792885434,24.602723423072053,8.566444259262981, Amensalism,Healthy
SRR13077857.bin.25.fbc2XSRR13077857.bin.19.fbc2 ,16.582053525778516,17.0656298045081,16.582053525778516,17.065629804508095, Neutralism,Healthy
SRR13077857.bin.33.fbc2XSRR13077857.bin.25.fbc2 ,28.083689211975795,16.534985361725585,28.26523388739671,16.58205352577851, Neutralism,Healthy
SRR13077857.bin.23.fbc2XSRR13077857.bin.3.fbc2 ,8.61953251152556,14.148498891815782,16.772120317138285,19.58949186223777, Competition,Healthy
SRR13077857.bin.35.fbc2XSRR13077857.bin.13.fbc2 ,32.19390068504545,16.45890833558286,32.27126424396116,16.45890833558285, Neutralism,Healthy
SRR13077857.bin.41.fbc2XSRR13077857.bin.7.fbc2 ,0.0356935072395006,34.14176449532576,16.362079667939458,34.160426723852126, Amensalism,Healthy
SRR13077857.bin.41.fbc2XSRR13077857.bin.25.fbc2 ,16.251384607811463,16.45680243718348,16.362079667939458,16.58205352577851, Neutralism,Healthy
SRR13077857.bin.21.fbc2XSRR13077857.bin.19.fbc2 ,32.4373720179899,17.05979252562722,32.890842955796124,17.06562980450809, Neutralism,Healthy
SRR13077857.bin.24.fbc2XSRR13077857.bin.1.fbc2 ,6.391673325130958,18.382084824776857,16.438671426575304,19.949020309268413, Amensalism,Healthy
SRR13077857.bin.36.fbc2XSRR13077857.bin.8.fbc2 ,10.326278698464112,20.490028553899787,16.938019383191858,22.874925562847697, Competition,Healthy
SRR13077857.bin.35.fbc2XSRR13077857.bin.39.fbc2 ,16.13563212198061,25.520861428434436,32.27126424396116,25.52086142843443, Amensalism,Healthy
SRR13077857.bin.13.fbc2XSRR13077857.bin.18.fbc2 ,16.45890833558286,21.78159349683069,16.458908335582848,21.798892105953385, Neutralism,Healthy
SRR13077857.bin.24.fbc2XSRR13077857.bin.23.fbc2 ,16.438671426575304,16.768965719489074,16.438671426575304,16.772120317138285, Neutralism,Healthy
SRR13077857.bin.2.fbc2XSRR13077857.bin.18.fbc2 ,8.566444259262983,21.68166941526093,8.566444259262983,21.79889210595339, Neutralism,Healthy
SRR13077857.bin.1.fbc2XSRR13077857.bin.2.fbc2 ,19.94902030926839,0.0,19.9490203092684,8.566444259262983, Amensalism,Healthy
SRR13077857.bin.33.fbc2XSRR13077857.bin.12.fbc2 ,28.24708187794316,17.203765649684986,28.26523388739671,17.20376564968499, Neutralism,Healthy
SRR13077857.bin.31.fbc2XSRR13077857.bin.23.fbc2 ,16.231809589251554,13.500793514034434,24.602723423072053,16.772120317138274, Competition,Healthy
SRR13077857.bin.41.fbc2XSRR13077857.bin.18.fbc2 ,15.99682605450204,21.548343418133136,16.362079667939458,21.79889210595339, Neutralism,Healthy
SRR13077857.bin.35.fbc2XSRR13077857.bin.12.fbc2 ,32.188164752714734,17.154976202273918,32.27126424396116,17.20376564968499, Neutralism,Healthy
SRR13077857.bin.39.fbc2XSRR13077857.bin.13.fbc2 ,23.902187264027457,16.38052000386645,25.52086142843444,16.458908335582862, Neutralism,Healthy
SRR13077857.bin.13.fbc2XSRR13077857.bin.2.fbc2 ,16.45890833558286,8.505196185302248,16.45890833558285,8.566444259262981, Neutralism,Healthy
SRR13077857.bin.23.fbc2XSRR13077857.bin.19.fbc2 ,16.645277710285864,16.72756000334685,16.772120317138285,17.065629804508088, Neutralism,Healthy
SRR13077857.bin.12.fbc2XSRR13077857.bin.1.fbc2 ,17.203765649684986,19.887923757222158,17.203765649684982,19.94902030926844, Neutralism,Healthy
SRR13077857.bin.25.fbc2XSRR13077857.bin.18.fbc2 ,16.582053525778512,21.79834842029852,16.582053525778516,21.798892105953385, Neutralism,Healthy
SRR13077857.bin.24.fbc2XSRR13077857.bin.2.fbc2 ,16.438671426575315,8.380284763305363,16.438671426575304,8.56644425926298, Neutralism,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.35.fbc2 ,18.606179284779145,24.34792736605474,34.160426723852126,32.2712642439612, Competition,Healthy
SRR13077857.bin.41.fbc2XSRR13077857.bin.24.fbc2 ,16.25271132809347,16.371447097641582,16.362079667939458,16.43867142657531, Neutralism,Healthy
SRR13077857.bin.35.fbc2XSRR13077857.bin.31.fbc2 ,28.93440449538495,16.207470402363253,32.27126424396116,24.602723423072028, Competition,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.1.fbc2 ,32.68521247498906,7.325565978979821,34.160426723852126,19.94902030926844, Amensalism,Healthy
SRR13077857.bin.33.fbc2XSRR13077857.bin.5.fbc2 ,26.32410463837997,17.58722537838311,28.26523388739671,24.66968585794716, Amensalism,Healthy
SRR13077857.bin.2.fbc2XSRR13077857.bin.19.fbc2 ,8.566444259262981,16.915848033011446,8.566444259262983,17.065629804508088, Neutralism,Healthy
SRR13077857.bin.31.fbc2XSRR13077857.bin.21.fbc2 ,16.231809589251554,29.68323729522769,24.602723423072053,32.89084295579612, Amensalism,Healthy
SRR13077857.bin.8.fbc2XSRR13077857.bin.39.fbc2 ,20.32067349030321,15.692334080746985,22.8749255628477,25.52086142843443, Competition,Healthy
SRR13077857.bin.33.fbc2XSRR13077857.bin.24.fbc2 ,26.859838338392542,16.433689530111998,28.26523388739671,16.438671426575304, Neutralism,Healthy
SRR13077857.bin.31.fbc2XSRR13077857.bin.13.fbc2 ,24.563403524753426,16.458908335582855,24.602723423072053,16.458908335582866, Neutralism,Healthy
SRR13077857.bin.8.fbc2XSRR13077857.bin.13.fbc2 ,22.8749255628477,16.45890833558286,22.8749255628477,16.458908335582866, Neutralism,Healthy
SRR13077857.bin.35.fbc2XSRR13077857.bin.36.fbc2 ,32.27126424396123,0.0,32.27126424396116,16.938019383191858, Amensalism,Healthy
SRR13077857.bin.1.fbc2XSRR13077857.bin.36.fbc2 ,7.885816941838331,16.93663996965437,19.9490203092684,16.938019383191858, Amensalism,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.24.fbc2 ,33.80680191237759,16.438671426575304,34.160426723852126,16.438671426575304, Neutralism,Healthy
SRR13077857.bin.5.fbc2XSRR13077857.bin.30.fbc2 ,17.587225378383156,14.724016090489265,24.66968585794716,17.104863904535968, Competition,Healthy
SRR13077857.bin.3.fbc2XSRR13077857.bin.19.fbc2 ,19.39310919575616,17.05979252562722,19.58949186223777,17.065629804508088, Neutralism,Healthy
SRR13077857.bin.41.fbc2XSRR13077857.bin.19.fbc2 ,16.15775990612336,16.790578132331703,16.362079667939458,17.065629804508095, Neutralism,Healthy
SRR13077857.bin.41.fbc2XSRR13077857.bin.36.fbc2 ,0.1521142567244841,16.856550732965747,16.362079667939458,16.938019383191858, Amensalism,Healthy
SRR13077857.bin.41.fbc2XSRR13077857.bin.23.fbc2 ,0.0,16.772120317138274,16.362079667939458,16.772120317138288, Amensalism,Healthy
SRR13077857.bin.1.fbc2XSRR13077857.bin.30.fbc2 ,7.5280927643889886,17.083346732854814,19.9490203092684,17.10486390453598, Amensalism,Healthy
SRR13077857.bin.35.fbc2XSRR13077857.bin.8.fbc2 ,22.92136798894742,20.320673490303214,32.27126424396116,22.874925562847697, Competition,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.36.fbc2 ,34.141883990640984,0.0369427773810766,34.160426723852126,16.93801938319186, Amensalism,Healthy
SRR13077857.bin.21.fbc2XSRR13077857.bin.39.fbc2 ,16.79619232335573,24.976516964408923,32.890842955796124,25.52086142843443, Amensalism,Healthy
SRR13077857.bin.31.fbc2XSRR13077857.bin.18.fbc2 ,24.306453789567584,21.70752442247965,24.602723423072053,21.798892105953385, Neutralism,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.23.fbc2 ,33.81429618158795,0.3521504792161083,34.160426723852126,16.77212031713828, Amensalism,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.5.fbc2 ,31.05516106040096,17.58722537838311,34.160426723852126,24.66968585794716, Amensalism,Healthy
SRR13077857.bin.7.fbc2XSRR13077857.bin.3.fbc2 ,32.68405754342381,2.524193580001256,34.160426723852126,19.58949186223776, Amensalism,Healthy
SRR13077857.bin.31.fbc2XSRR13077857.bin.39.fbc2 ,16.20773913060391,20.56853510582633,24.602723423072053,25.52086142843443, Competition,Healthy
SRR13077857.bin.1.fbc2XSRR13077857.bin.3.fbc2 ,12.285233006188223,17.556416185732257,19.94902030926841,19.589491862237768, Competition,Healthy
SRR13077857.bin.8.fbc2XSRR13077857.bin.30.fbc2 ,20.490028553899784,10.39494413413972,22.8749255628477,17.104863904535968, Competition,Healthy
SRR13077857.bin.1.fbc2XSRR13077857.bin.13.fbc2 ,19.862089560494617,16.458908335582862,19.9490203092684,16.458908335582862, Neutralism,Healthy
SRR13077857.bin.25.fbc2XSRR13077857.bin.3.fbc2 ,16.529843860467462,19.52552022546043,16.582053525778516,19.589491862237765, Neutralism,Healthy
SRR13077857.bin.12.fbc2XSRR13077857.bin.2.fbc2 ,17.20376564968498,8.566444259262985,17.203765649684982,8.566444259262981, Neutralism,Healthy
SRR13077857.bin.39.fbc2XSRR13077857.bin.19.fbc2 ,25.327854668913737,16.727560003346856,25.52086142843444,17.065629804508088, Neutralism,Healthy
SRR13077857.bin.12.fbc2XSRR13077857.bin.39.fbc2 ,17.154976202273918,25.520861428434436,17.203765649684982,25.52086142843443, Neutralism,Healthy
SRR13077857.bin.18.fbc2XSRR13077857.bin.30.fbc2 ,21.548343418133136,16.7204829825256,21.79889210595338,17.104863904535957, Neutralism,Healthy
SRR13077857.bin.24.fbc2XSRR13077857.bin.39.fbc2 ,16.28989929148504,25.52086142843443,16.438671426575304,25.52086142843443, Neutralism,Healthy
SRR13077857.bin.41.fbc2XSRR13077857.bin.3.fbc2 ,13.165430379424794,9.479792440536606,16.362079667939458,19.589491862237768, Competition,Healthy
SRR13077857.bin.39.fbc2XSRR13077857.bin.2.fbc2 ,25.52086142843443,0.0,25.52086142843444,8.566444259262981, Amensalism,Healthy
SRR13077857.bin.25.fbc2XSRR13077857.bin.1.fbc2 ,16.568315084901364,8.285126360128286,16.582053525778516,19.949020309268438, Amensalism,Healthy
SRR13077857.bin.8.fbc2XSRR13077857.bin.23.fbc2 ,20.490028553899787,10.179178321081457,22.8749255628477,16.77212031713828, Competition,Healthy
SRR13077857.bin.25.fbc2XSRR13077857.bin.39.fbc2 ,16.367614104177928,25.326927974925745,16.582053525778516,25.52086142843443, Neutralism,Healthy
